iso3,country,region,subregion,disaggregation,disagg.value,section,continued_breastfeeding_1yr_2000,continued_breastfeeding_1yr_2001,continued_breastfeeding_1yr_2002,continued_breastfeeding_1yr_2003,continued_breastfeeding_1yr_2004,continued_breastfeeding_1yr_2005,continued_breastfeeding_1yr_2006,continued_breastfeeding_1yr_2007,continued_breastfeeding_1yr_2008,continued_breastfeeding_1yr_2009,continued_breastfeeding_1yr_2010,continued_breastfeeding_1yr_2011,continued_breastfeeding_1yr_2012,continued_breastfeeding_1yr_2013,continued_breastfeeding_1yr_2014,continued_breastfeeding_1yr_2015,continued_breastfeeding_1yr_2016,continued_breastfeeding_1yr_2017,continued_breastfeeding_1yr_2018,continued_breastfeeding_1yr_2019,continued_breastfeeding_1yr_2020,Dairy_2018,early_initiation_2000,early_initiation_2001,early_initiation_2002,early_initiation_2003,early_initiation_2004,early_initiation_2005,early_initiation_2006,early_initiation_2007,early_initiation_2008,early_initiation_2009,early_initiation_2010,early_initiation_2011,early_initiation_2012,early_initiation_2013,early_initiation_2014,early_initiation_2015,early_initiation_2016,early_initiation_2017,early_initiation_2018,early_initiation_2019,early_initiation_2020,exclusive_breastfeeding_2000,exclusive_breastfeeding_2001,exclusive_breastfeeding_2002,exclusive_breastfeeding_2003,exclusive_breastfeeding_2004,exclusive_breastfeeding_2005,exclusive_breastfeeding_2006,exclusive_breastfeeding_2007,exclusive_breastfeeding_2008,exclusive_breastfeeding_2009,exclusive_breastfeeding_2010,exclusive_breastfeeding_2011,exclusive_breastfeeding_2012,exclusive_breastfeeding_2013,exclusive_breastfeeding_2014,exclusive_breastfeeding_2015,exclusive_breastfeeding_2016,exclusive_breastfeeding_2017,exclusive_breastfeeding_2018,exclusive_breastfeeding_2019,exclusive_breastfeeding_2020,Fish_2018,Fruit_2018,Legumes_2018,minimum_accept_diet_2009,minimum_accept_diet_2010,minimum_accept_diet_2011,minimum_accept_diet_2012,minimum_accept_diet_2013,minimum_accept_diet_2014,minimum_accept_diet_2015,minimum_accept_diet_2016,minimum_accept_diet_2017,minimum_accept_diet_2018,minimum_accept_diet_2019,minimum_accept_diet_2020,minimum_diet_diversity_2005,minimum_diet_diversity_2006,minimum_diet_diversity_2007,minimum_diet_diversity_2008,minimum_diet_diversity_2009,minimum_diet_diversity_2010,minimum_diet_diversity_2011,minimum_diet_diversity_2012,minimum_diet_diversity_2013,minimum_diet_diversity_2014,minimum_diet_diversity_2015,minimum_diet_diversity_2016,minimum_diet_diversity_2017,minimum_diet_diversity_2018,minimum_diet_diversity_2019,minimum_diet_diversity_2020,minimum_meal_2006,minimum_meal_2009,minimum_meal_2010,minimum_meal_2011,minimum_meal_2012,minimum_meal_2013,minimum_meal_2014,minimum_meal_2015,minimum_meal_2016,minimum_meal_2017,minimum_meal_2018,minimum_meal_2019,minimum_meal_2020,Nuts_2018,Red meat_2018,solid_foods_2000,solid_foods_2001,solid_foods_2002,solid_foods_2003,solid_foods_2004,solid_foods_2005,solid_foods_2006,solid_foods_2007,solid_foods_2008,solid_foods_2009,solid_foods_2010,solid_foods_2011,solid_foods_2012,solid_foods_2013,solid_foods_2014,solid_foods_2015,solid_foods_2016,solid_foods_2017,solid_foods_2018,solid_foods_2019,solid_foods_2020,Vegetables_2018,Whole grains_2018
MOZ,Mozambique,Africa,Eastern Africa,wealth,Middle,Diet,,,,86.91,,,,,82.3,,,79.18,,,,,,,,,,,,,,65.79,,,,,64.33,,,79.92,,,,,,,,,,,,,27.96,,,,,30.96,,,46.08,,42,,,,,,,,,,,,,13.86,,,,,,,,,,,,,,,,31.18,,,,,,,,,,,,,38.11,,,,,,,,,,,,,,,83.15,,,,,82.43,,,79.96,,,,,,,,,,,
MOZ,Mozambique,Africa,Eastern Africa,wealth,Second highest,Diet,,,,80.43,,,,,76.75,,,70.85,,,,,,,,,,,,,,62.42,,,,,54.64,,,76.01,,,,,,,,,,,,,28.13,,,,,42.29,,,44.72,,33,,,,,,,,,,,,,7.88,,,,,,,,,,,,,,,,22.34,,,,,,,,,,,,,40.4,,,,,,,,,,,,,,,80.6,,,,,82.54,,,76.2,,,,,,,,,,,
MOZ,Mozambique,Africa,Eastern Africa,wealth,Second lowest,Diet,,,,88.41,,,,,84.75,,,84.89,,,,,,,,,,,,,,65.43,,,,,66.48,,,77.85,,,,,,,,,,,,,25.01,,,,,40.94,,,33.85,,55,,,,,,,,,,,,,12.2,,,,,,,,,,,,,,,,26.92,,,,,,,,,,,,,35.48,,,,,,,,,,,,,,,73.83,,,,,88.03,,,82.41,,,,,,,,,,,
MRT,Mauritania,Africa,Western Africa,age,0-1 month,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,,,41.23,,,,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Africa,Western Africa,age,12-15 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36,,,,,,,,,,,,,,,,30.6,,,,,,,,,15.3,,,,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Africa,Western Africa,age,12-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.63,,,,,,,,,,,,,,,,32.18,,,,,,,,,21.2,,,,40.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Africa,Western Africa,age,16-19 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.19,,,,,,,,,,,,,,,,34.75,,,,,,,,,18.02,,,,38.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Africa,Western Africa,age,2-3 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,,,,,6.9,,,,25.54,,,,39.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Africa,Western Africa,age,20-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.86,,,,,,,,,,,,,,,,31.55,,,,,,,,,32.97,,,,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Africa,Western Africa,age,4-5 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,2.56,,,,14.39,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Africa,Western Africa,age,6-11 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.28,,,,,,,,,,,,,,,,20,,,,,,,,,12.44,,,,30.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Africa,Western Africa,education,None or primary,Diet,,,,,,,,64.74,,,,66.9,,,,70.36,,,,,,,60.7,,,,,,,45.15,,,,55.69,,,,62.51,,,,,,,,,,,,,10.49,,,,26.23,,,,42.84,,,,,,,,,,,,,,,12.26,,,,,,,,,,,,,,,,25.84,,,,,,,,,16.28,,,,36.06,,,,,,,,,,,,,,,37.45,,,,58.93,,,,62.87,,,,,,,
MRT,Mauritania,Africa,Western Africa,education,Secondary or higher,Diet,,,,,,,,55.27,,,,57.53,,,,62.44,,,,,,,62.5,,,,,,,46.75,,,,53.54,,,,54.85,,,,,,,,,,,,,13.16,,,,23.77,,,,28.96,,,,,,,,,,,,,,,17.66,,,,,,,,,,,,,,,,37.8,,,,,,,,,25.87,,,,40.57,,,,,,,,,,,,,,,40.37,,,,75.88,,,,84.6,,,,,,,
MRT,Mauritania,Africa,Western Africa,location,National,Diet,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.17,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,1.17,,,,,,,,,,,,,,,,,,,,,,0.74,0.21
MRT,Mauritania,Africa,Western Africa,location,Regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.34,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,1.81,,,,,,,,,,,,,,,,,,,,,,0.46,0.45
MRT,Mauritania,Africa,Western Africa,location,Rural,Diet,,,,,,,,70.03,,,,70.86,,,,73.09,,,,,,,56.8,,,,,,,41.97,,,,58.83,,,,62.67,,,,,,,,,,,,,12.42,,,,26.66,,,,49.41,,,,,,,,,,,,,,,8.05,,,,,,,,,,,,,,,,19.36,,,,,,,,,15.78,,,,32.88,,,,,,,,,,,,,,,41.54,,,,59.8,,,,54.64,,,,,,,
MRT,Mauritania,Africa,Western Africa,location,Sub-regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,0.24,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,1.22,,,,,,,,,,,,,,,,,,,,,,0.31,0.41
MRT,Mauritania,Africa,Western Africa,location,Target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
MRT,Mauritania,Africa,Western Africa,location,Urban,Diet,,,,,,,,55.95,,,,58.55,,,,65.31,,,,,,,66.3,,,,,,,47.48,,,,51.3,,,,60.75,,,,,,,,,,,,,9.16,,,,26.63,,,,28.08,,,,,,,,,,,,,,,20.61,,,,,,,,,,,,,,,,38.45,,,,,,,,,21.43,,,,42.33,,,,,,,,,,,,,,,39.45,,,,63.99,,,,78.47,,,,,,,
MRT,Mauritania,Africa,Western Africa,location,Within target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
MRT,Mauritania,Africa,Western Africa,sex,Both,Diet,75.4,,,,,,,64.18,,,,66.01,,,,69.52,,,,,,,60.9,,,,,,,44.32,,,,55.73,,,,61.81,,,67.8,,,20.2,,,,,,,11.17,,,,26.65,,,,41.15,,,40.3,,,,,,,,,,,,13.92,,,,,,,,,,,,,,,,28.29,,,,,,,,,18.08,,,,37.3,,,,,,,,,,,,,,,40.57,,,,61.38,,,,65.98,,,73.7,,,,
MRT,Mauritania,Africa,Western Africa,sex,Boys,Diet,,,,,,,,64.93,,,,67.47,,,,70.37,,,,,,,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.81,,,,25.3,,,,39.55,,,,,,,,,,,,,,,12.72,,,,,,,,,,,,,,,,26.73,,,,,,,,,17.27,,,,36.85,,,,,,,,,,,,,,,38.14,,,,61.51,,,,64.44,,,,,,,
MRT,Mauritania,Africa,Western Africa,sex,Girls,Diet,,,,,,,,63.38,,,,64.54,,,,68.72,,,,,,,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.49,,,,28.03,,,,42.77,,,,,,,,,,,,,,,15.08,,,,,,,,,,,,,,,,29.79,,,,,,,,,18.87,,,,37.73,,,,,,,,,,,,,,,42.61,,,,61.27,,,,67.55,,,,,,,
MRT,Mauritania,Africa,Western Africa,wealth,Highest,Diet,,,,,,,,54.33,,,,54.15,,,,60.53,,,,,,,66,,,,,,,52.71,,,,54.77,,,,58.51,,,,,,,,,,,,,8.62,,,,24.51,,,,25.63,,,,,,,,,,,,,,,20.96,,,,,,,,,,,,,,,,45.42,,,,,,,,,27.74,,,,41.29,,,,,,,,,,,,,,,25.92,,,,72.91,,,,74.26,,,,,,,
MRT,Mauritania,Africa,Western Africa,wealth,Lowest,Diet,,,,,,,,73.85,,,,79.82,,,,74.67,,,,,,,50.7,,,,,,,40.38,,,,55.65,,,,64.87,,,,,,,,,,,,,14.61,,,,30.53,,,,57.5,,,,,,,,,,,,,,,7.22,,,,,,,,,,,,,,,,14.1,,,,,,,,,16.47,,,,35.3,,,,,,,,,,,,,,,43.07,,,,54.22,,,,54.54,,,,,,,
MRT,Mauritania,Africa,Western Africa,wealth,Middle,Diet,,,,,,,,60.78,,,,61.94,,,,68.64,,,,,,,64,,,,,,,43.47,,,,59.25,,,,63.81,,,,,,,,,,,,,13.48,,,,19.28,,,,41.63,,,,,,,,,,,,,,,10.16,,,,,,,,,,,,,,,,28.43,,,,,,,,,13.21,,,,32.57,,,,,,,,,,,,,,,50.65,,,,66.29,,,,59.85,,,,,,,
MRT,Mauritania,Africa,Western Africa,wealth,Second highest,Diet,,,,,,,,54.5,,,,59.28,,,,67.18,,,,,,,72.7,,,,,,,44.02,,,,50.4,,,,55.38,,,,,,,,,,,,,9.89,,,,21.1,,,,24.05,,,,,,,,,,,,,,,21.23,,,,,,,,,,,,,,,,35.12,,,,,,,,,19.77,,,,43.67,,,,,,,,,,,,,,,40.77,,,,55.98,,,,86.71,,,,,,,
MRT,Mauritania,Africa,Western Africa,wealth,Second lowest,Diet,,,,,,,,73.41,,,,71.69,,,,74.79,,,,,,,53,,,,,,,42.41,,,,58.84,,,,65.82,,,,,,,,,,,,,7.91,,,,33.7,,,,46.07,,,,,,,,,,,,,,,10.68,,,,,,,,,,,,,,,,20.35,,,,,,,,,14.67,,,,33.87,,,,,,,,,,,,,,,42.85,,,,59.26,,,,52.76,,,,,,,
MUS,Mauritius,Africa,Eastern Africa,location,National,Diet,,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,0.38,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,3.2,,,,,,,,,,,,,,,,,,,,,,0.61,0.6
MUS,Mauritius,Africa,Eastern Africa,location,Regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.34,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,1.81,,,,,,,,,,,,,,,,,,,,,,0.46,0.45
MUS,Mauritius,Africa,Eastern Africa,location,Sub-regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.36,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,1.26,,,,,,,,,,,,,,,,,,,,,,0.5,0.71
MUS,Mauritius,Africa,Eastern Africa,location,Target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
MUS,Mauritius,Africa,Eastern Africa,location,Within target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
MWI,Malawi,Africa,Eastern Africa,age,0-1 month,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.39,,,,74.21,,83.16,,,,92.1,,,,91.41,78.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,Africa,Eastern Africa,age,12-15 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.15,,,,16.74,7.84,,,,,,,,,,,32.22,,,,28.3,25.34,,,,,,,,55.65,,,,46.08,28.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,Africa,Eastern Africa,age,12-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94,,,,16.04,8.48,,,,,,,,,,,31.71,,,,28.09,26.14,,,,,,,,52.27,,,,44.68,26.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,Africa,Eastern Africa,age,16-19 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,,,15.12,7.86,,,,,,,,,,,31.73,,,,25.58,26.41,,,,,,,,53.81,,,,44.62,25.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,Africa,Eastern Africa,age,2-3 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4,,,,58.46,,60.98,,,,81.2,,,,85.01,67.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,Africa,Eastern Africa,age,20-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.37,,,,16.24,9.77,,,,,,,,,,,31.23,,,,30.89,26.74,,,,,,,,47.6,,,,42.98,24.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,Africa,Eastern Africa,age,4-5 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.16,,,,26.06,,26.27,,,,40.07,,,,40.32,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,Africa,Eastern Africa,age,6-11 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.87,,,,10.43,7.12,,,,,,,,,,,18.59,,,,16.81,16.45,,,,,,,,56.53,,,,51.49,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,Africa,Eastern Africa,education,None or primary,Diet,90.03,,,,91.57,,87.71,,,,88.18,,,,91.1,84.78,,,,,,,69.78,,,,67.13,,58.25,,,,93.6,,,,74.13,77.46,,,,,,42.22,,,,51.47,,55.89,,,,70.38,,,,68.29,56.82,,,,,,,,,,17.12,,,,12.33,6.64,,,,,,,,,,,25.27,,,,21.73,19.74,,,,,,,,52.02,,,,45.35,27.4,,,,,,,,92.68,,,,74.91,,88.15,,,,86.77,,,,87.37,83.54,,,,,,,
MWI,Malawi,Africa,Eastern Africa,education,Secondary or higher,Diet,85.31,,,,84.4,,85.46,,,,81.34,,,,80.52,80.17,,,,,,,75.48,,,,72.3,,,,,,94.13,,,,76.09,71.7,,,,,,62.51,,,,58.89,,62.19,,,,72.94,,,,72.08,69.09,,,,,,,,,,25.35,,,,23.24,13.11,,,,,,,,,,,36.48,,,,37.51,34.11,,,,,,,,62.95,,,,53.76,34.27,,,,,,,,99.55,,,,78.89,,90.93,,,,91.25,,,,94.46,89.25,,,,,,,
MWI,Malawi,Africa,Eastern Africa,location,National,Diet,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,0.57,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.97,,,,,,,,,,,,,,,,,,,,,,0.58,0.5
MWI,Malawi,Africa,Eastern Africa,location,Regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.34,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,1.81,,,,,,,,,,,,,,,,,,,,,,0.46,0.45
MWI,Malawi,Africa,Eastern Africa,location,Rural,Diet,90.14,,,,91.3,,88.65,,,,88.1,,,,90.37,84.79,,,,,,,69.53,,,,65.93,,57.1,,,,93.68,,,,74.59,78.27,,,,,,42.7,,,,51.16,,54.67,,,,70.97,,,,68.82,57.83,,,,,,,,,,17.35,,,,13.52,6.78,,,,,,,,,,,25.56,,,,23.28,20.24,,,,,,,,51.82,,,,45.77,27.74,,,,,,,,92.39,,,,75.27,,88.96,,,,86.2,,,,87.69,83.52,,,,,,,
MWI,Malawi,Africa,Eastern Africa,location,Sub-regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.36,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,1.26,,,,,,,,,,,,,,,,,,,,,,0.5,0.71
MWI,Malawi,Africa,Eastern Africa,location,Target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
MWI,Malawi,Africa,Eastern Africa,location,Urban,Diet,86.5,,,,87.32,,80.26,,,,81.07,,,,79.89,77.71,,,,,,,74.88,,,,80.16,,65.19,,,,93.7,,,,73.45,63.45,,,,,,54.12,,,,61.5,,68.24,,,,69.78,,,,70.07,69.14,,,,,,,,,,24.65,,,,20.03,15.91,,,,,,,,,,,35.73,,,,34.13,38.99,,,,,,,,64.96,,,,55.21,35.92,,,,,,,,97.55,,,,76.78,,86.35,,,,94.42,,,,94.63,92.67,,,,,,,
MWI,Malawi,Africa,Eastern Africa,location,Within target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
MWI,Malawi,Africa,Eastern Africa,sex,Both,Diet,89.65,,,,90.8,,87.46,,,,87.09,,,,89.25,83.83,,,,,,,70.21,,,,67.73,,58.26,,,,93.68,,,,74.46,76.24,,,,,,44.05,,,,52.31,,56.72,,,,70.81,,,,68.99,59.44,,,,,,,,,,18.44,,,,14.26,8.01,,,,,,,,,,,27.07,,,,24.51,22.77,,,,,,,,53.77,,,,46.84,28.84,,,,,,,,93.05,,,,75.5,,88.51,,,,87.51,,,,88.57,84.92,,,,,,,
MWI,Malawi,Africa,Eastern Africa,sex,Boys,Diet,88.17,,,,90.7,,86.77,,,,87.68,,,,89.85,84.26,,,,,,,70.3,,,,66.92,,,,,,92.8,,,,,76.95,,,,,,43.44,,,,47.93,,58.3,,,,70.42,,,,66.29,56.64,,,,,,,,,,19.07,,,,14.4,7.11,,,,,,,,,,,26.66,,,,25.41,22.02,,,,,,,,54.71,,,,46.49,28.58,,,,,,,,93.59,,,,75.43,,88.03,,,,88.44,,,,87.05,85.69,,,,,,,
MWI,Malawi,Africa,Eastern Africa,sex,Girls,Diet,91.11,,,,90.91,,88.13,,,,86.49,,,,88.68,83.42,,,,,,,70.12,,,,68.56,,,,,,94.6,,,,,75.5,,,,,,44.65,,,,56.69,,55.29,,,,71.17,,,,72.14,62.14,,,,,,,,,,17.78,,,,14.12,8.93,,,,,,,,,,,27.5,,,,23.63,23.54,,,,,,,,52.8,,,,47.19,29.12,,,,,,,,92.5,,,,75.58,,89.04,,,,86.46,,,,90.11,84.09,,,,,,,
MWI,Malawi,Africa,Eastern Africa,wealth,Highest,Diet,85.38,,,,86.33,,84.42,,,,81.33,,,,81.02,78.34,,,,,,,,,,,76.62,,65.77,,,,93.08,,,,73.42,67.4,,,,,,58.03,,,,60.3,,62.99,,,,71.67,,,,71.72,70.31,,,,,,,,,,25.74,,,,28.08,16.31,,,,,,,,,,,38.19,,,,42.24,41.94,,,,,,,,63.39,,,,56.23,35.35,,,,,,,,95.33,,,,71.49,,86.61,,,,93.56,,,,91.77,87.7,,,,,,,
MWI,Malawi,Africa,Eastern Africa,wealth,Lowest,Diet,93.22,,,,94.89,,92.5,,,,90.28,,,,91.38,87.41,,,,,,,,,,,61.83,,51.19,,,,93.4,,,,75.04,78.12,,,,,,33.79,,,,52.8,,50.65,,,,65.48,,,,66.01,57.25,,,,,,,,,,14.16,,,,8.73,3.52,,,,,,,,,,,20.31,,,,15.11,14.2,,,,,,,,48.9,,,,40.64,24.14,,,,,,,,94.87,,,,78.29,,89.62,,,,87.83,,,,85.08,83.37,,,,,,,
MWI,Malawi,Africa,Eastern Africa,wealth,Middle,Diet,90.94,,,,92.8,,87.78,,,,89.89,,,,91.22,85.36,,,,,,,,,,,67.91,,59.52,,,,94.79,,,,75.63,78.21,,,,,,44.5,,,,47.28,,53.34,,,,75.17,,,,69.55,59.95,,,,,,,,,,19.8,,,,11.49,7.12,,,,,,,,,,,28.38,,,,21.94,21.4,,,,,,,,50.41,,,,46.19,30.44,,,,,,,,91.3,,,,76.02,,92.15,,,,89.16,,,,90.35,87.67,,,,,,,
MWI,Malawi,Africa,Eastern Africa,wealth,Second highest,Diet,87.96,,,,90.28,,84.74,,,,83.82,,,,87.18,80.03,,,,,,,,,,,67.64,,60.12,,,,94.18,,,,73.08,76.21,,,,,,45.9,,,,56.99,,64.56,,,,77,,,,72.53,59.97,,,,,,,,,,20.38,,,,17.58,10.47,,,,,,,,,,,29.67,,,,31.05,24.64,,,,,,,,60.45,,,,51.73,29.98,,,,,,,,89.65,,,,75.67,,88.85,,,,88.77,,,,86.68,80.91,,,,,,,
MWI,Malawi,Africa,Eastern Africa,wealth,Second lowest,Diet,89.3,,,,88.91,,86.32,,,,88.35,,,,91.73,84.87,,,,,,,,,,,66.91,,57.04,,,,92.88,,,,74.46,78.69,,,,,,42.09,,,,47.75,,54.68,,,,66.26,,,,67.13,53.23,,,,,,,,,,14.01,,,,11.51,6.37,,,,,,,,,,,21.69,,,,20.91,19.19,,,,,,,,48.85,,,,44.57,27.51,,,,,,,,93.93,,,,74.59,,85.06,,,,80.02,,,,90.09,85.22,,,,,,,
MYS,Malaysia,Asia,South-eastern Asia,location,National,Diet,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,0.53,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,1.53,,,,,,,,,,,,,,,,,,,,,,0.55,0.15
